ox/red	time/s	Ecell/V	I/mA	
0	2.508000119123608E+004	2.4626236E+000	0.0000000E+000
0	2.514000119408593E+004	2.4633324E+000	0.0000000E+000
0	2.520000119693577E+004	2.4641595E+000	0.0000000E+000
0	2.526000119978562E+004	2.4648681E+000	0.0000000E+000
0	2.532000120263547E+004	2.4657345E+000	0.0000000E+000
0	2.538000120548531E+004	2.4664040E+000	0.0000000E+000
0	2.544000120833516E+004	2.4671915E+000	0.0000000E+000
0	2.550000121118501E+004	2.4679790E+000	0.0000000E+000
0	2.556000121403486E+004	2.4687271E+000	0.0000000E+000
0	2.562000121688470E+004	2.4695542E+000	0.0000000E+000
0	2.568000121973455E+004	2.4703417E+000	0.0000000E+000
0	2.574000122258440E+004	2.4709716E+000	0.0000000E+000
0	2.580000122543424E+004	2.4717593E+000	0.0000000E+000
0	2.586000122828409E+004	2.4724681E+000	0.0000000E+000
0	2.592000123113394E+004	2.4732163E+000	0.0000000E+000
0	2.598000123398378E+004	2.4740431E+000	0.0000000E+000
0	2.604000123683363E+004	2.4746733E+000	0.0000000E+000
0	2.610000123968348E+004	2.4753819E+000	0.0000000E+000
0	2.616000124253333E+004	2.4762089E+000	0.0000000E+000
0	2.622000124538317E+004	2.4769177E+000	0.0000000E+000
0	2.628000124823302E+004	2.4775870E+000	0.0000000E+000
0	2.634000125108287E+004	2.4783354E+000	0.0000000E+000
0	2.640000125393271E+004	2.4790046E+000	0.0000000E+000
0	2.646000125678256E+004	2.4797921E+000	0.0000000E+000
0	2.652000125963241E+004	2.4805009E+000	0.0000000E+000
0	2.658000126248226E+004	2.4810917E+000	0.0000000E+000
0	2.664000126533210E+004	2.4819186E+000	0.0000000E+000
0	2.670000126818195E+004	2.4825881E+000	0.0000000E+000
0	2.676000127103180E+004	2.4831393E+000	0.0000000E+000
